alpha,run,eps,min_samples,mi_A,mi_B,mi_C,mi_D,polarization_mean
0.07,8,20.0,5,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.07,9,20.0,5,0.03442888551079309,0.0,0.0,0.0,0.09251908092176192
0.08,0,20.0,5,0.13970616682729248,0.1201144387264373,0.0,0.10371577158031679,0.3670376814906417
0.08,1,20.0,5,0.13970616682729248,0.1201144387264373,0.0,0.10371577158031679,0.3670376814906417
0.08,2,20.0,5,0.13970616682729248,0.1201144387264373,0.0,0.10371577158031679,0.3670376814906417
0.08,3,20.0,5,0.13970616682729248,0.1201144387264373,0.0,0.10371577158031679,0.3670376814906417
0.08,4,20.0,5,0.13970616682729248,0.1201144387264373,0.0,0.10371577158031679,0.3670376814906417
0.08,5,20.0,5,0.13970616682729248,0.1201144387264373,0.0,0.10371577158031679,0.3670376814906417
0.08,6,20.0,5,0.13970616682729248,0.1201144387264373,0.0,0.10371577158031679,0.3670376814906417
0.08,7,20.0,5,0.13970616682729248,0.1201144387264373,0.0,0.10371577158031679,0.3670376814906417
0.08,8,20.0,5,0.13970616682729248,0.1201144387264373,0.0,0.10371577158031679,0.3670376814906417
0.08,9,20.0,5,0.13970616682729248,0.1201144387264373,0.0,0.10371577158031679,0.3670376814906417
0.09,0,20.0,5,0.042964887263091875,0.042964887263091875,0.03944012158641295,0.07904788063885486,0.3902785961802144
0.09,1,20.0,5,0.042964887263091875,0.042964887263091875,0.03944012158641295,0.07904788063885486,0.3902785961802144
0.09,2,20.0,5,0.042964887263091875,0.042964887263091875,0.03944012158641295,0.07904788063885486,0.3902785961802144
0.09,3,20.0,5,0.042964887263091875,0.042964887263091875,0.03944012158641295,0.07904788063885486,0.3902785961802144
0.09,4,20.0,5,0.042964887263091875,0.042964887263091875,0.03944012158641295,0.07904788063885486,0.3902785961802144
0.09,5,20.0,5,0.042964887263091875,0.042964887263091875,0.03944012158641295,0.07904788063885486,0.3902785961802144
0.09,6,20.0,5,0.16849626132527565,0.0,0.08055623142442979,0.08055623142442979,0.2088829931615652
0.09,7,20.0,5,0.16849626132527565,0.0,0.08055623142442979,0.08055623142442979,0.2088829931615652
0.09,8,20.0,5,0.16849626132527565,0.0,0.08055623142442979,0.08055623142442979,0.2088829931615652
0.09,9,20.0,5,0.16849626132527565,0.0,0.08055623142442979,0.08055623142442979,0.2088829931615652
0.1,0,20.0,5,0.0979889137747458,0.0,0.11105290406767988,0.11105290406767988,0.22419041065910755
0.1,1,20.0,5,0.0979889137747458,0.0,0.11105290406767988,0.11105290406767988,0.22419041065910755
0.1,2,20.0,5,0.0979889137747458,0.0,0.11105290406767988,0.11105290406767988,0.22419041065910755
0.1,3,20.0,5,0.0979889137747458,0.0,0.11105290406767988,0.11105290406767988,0.22419041065910755
0.1,4,20.0,5,0.0979889137747458,0.0,0.11105290406767988,0.11105290406767988,0.22419041065910755
0.1,5,20.0,5,0.0979889137747458,0.0,0.11105290406767988,0.11105290406767988,0.22419041065910755
0.1,6,20.0,5,0.0979889137747458,0.0,0.11105290406767988,0.11105290406767988,0.22419041065910755
0.1,7,20.0,5,0.0979889137747458,0.0,0.11105290406767988,0.11105290406767988,0.22419041065910755
0.1,8,20.0,5,0.0979889137747458,0.0,0.11105290406767988,0.11105290406767988,0.22419041065910755
0.1,9,20.0,5,0.0979889137747458,0.0,0.11105290406767988,0.11105290406767988,0.22419041065910755
0.11,0,20.0,5,0.1557663946051967,0.0,0.06332122292599507,0.06332122292599507,0.22008722217845814
0.11,1,20.0,5,0.1557663946051967,0.0,0.06332122292599507,0.06332122292599507,0.22008722217845814
0.11,2,20.0,5,0.19168265006783108,0.19061296543046755,0.0,0.18435029909909598,0.3993229760356021
0.11,3,20.0,5,0.19168265006783108,0.19061296543046755,0.0,0.18435029909909598,0.3993229760356021
0.11,4,20.0,5,0.19168265006783108,0.19061296543046755,0.0,0.18435029909909598,0.3993229760356021
0.11,5,20.0,5,0.19168265006783108,0.19061296543046755,0.0,0.18435029909909598,0.3993229760356021
0.11,6,20.0,5,0.19168265006783108,0.19061296543046755,0.0,0.18435029909909598,0.3993229760356021
0.11,7,20.0,5,0.19168265006783108,0.19061296543046755,0.0,0.18435029909909598,0.3993229760356021
0.11,8,20.0,5,0.19168265006783108,0.19061296543046755,0.0,0.18435029909909598,0.3993229760356021
0.11,9,20.0,5,0.19168265006783108,0.19061296543046755,0.0,0.18435029909909598,0.3993229760356021
0.12,0,20.0,5,0.1653701253554706,0.1653701253554706,0.02943695131241649,0.1937350964145818,0.406854241363229
0.12,1,20.0,5,0.1653701253554706,0.1653701253554706,0.02943695131241649,0.1937350964145818,0.406854241363229
0.12,2,20.0,5,0.1653701253554706,0.1653701253554706,0.02943695131241649,0.1937350964145818,0.406854241363229
0.12,3,20.0,5,0.1653701253554706,0.1653701253554706,0.02943695131241649,0.1937350964145818,0.406854241363229
0.12,4,20.0,5,0.1653701253554706,0.1653701253554706,0.02943695131241649,0.1937350964145818,0.406854241363229
0.12,5,20.0,5,0.1653701253554706,0.1653701253554706,0.02943695131241649,0.1937350964145818,0.406854241363229
0.12,6,20.0,5,0.1653701253554706,0.1653701253554706,0.02943695131241649,0.1937350964145818,0.406854241363229
0.12,7,20.0,5,0.1653701253554706,0.1653701253554706,0.02943695131241649,0.1937350964145818,0.406854241363229
0.12,8,20.0,5,0.1064285169596886,0.07491211228215258,0.02128407142019648,0.09599038926193101,0.3745441825288708
0.12,9,20.0,5,0.1064285169596886,0.07491211228215258,0.02128407142019648,0.09599038926193101,0.3745441825288708
0.13,0,20.0,5,0.1537813872970672,0.12370395885205909,0.02370140978997127,0.14740536864203035,0.39688734988402213
0.13,1,20.0,5,0.1537813872970672,0.12370395885205909,0.02370140978997127,0.14740536864203035,0.39688734988402213
0.13,2,20.0,5,0.1537813872970672,0.12370395885205909,0.02370140978997127,0.14740536864203035,0.39688734988402213
0.13,3,20.0,5,0.1537813872970672,0.12370395885205909,0.02370140978997127,0.14740536864203035,0.39688734988402213
0.13,4,20.0,5,0.1537813872970672,0.12370395885205909,0.02370140978997127,0.14740536864203035,0.39688734988402213
0.13,5,20.0,5,0.1537813872970672,0.12370395885205909,0.02370140978997127,0.14740536864203035,0.39688734988402213
0.13,6,20.0,5,0.1537813872970672,0.12370395885205909,0.02370140978997127,0.14740536864203035,0.39688734988402213
0.13,7,20.0,5,0.1537813872970672,0.12370395885205909,0.02370140978997127,0.14740536864203035,0.39688734988402213
0.13,8,20.0,5,0.1537813872970672,0.12370395885205909,0.02370140978997127,0.14740536864203035,0.39688734988402213
0.13,9,20.0,5,0.1537813872970672,0.12370395885205909,0.02370140978997127,0.14740536864203035,0.39688734988402213
0.14,0,20.0,5,0.14265133381414777,0.12435762092529119,0.023442000084890894,0.14779962101018213,0.39967993029023097
0.14,1,20.0,5,0.14265133381414777,0.12435762092529119,0.023442000084890894,0.14779962101018213,0.39967993029023097
0.14,2,20.0,5,0.14265133381414777,0.12435762092529119,0.023442000084890894,0.14779962101018213,0.39967993029023097
0.14,3,20.0,5,0.14265133381414777,0.12435762092529119,0.023442000084890894,0.14779962101018213,0.39967993029023097
0.14,4,20.0,5,0.08974041879163805,0.06527064832407813,0.044131321782317316,0.10917030276692759,0.3674918648266686
0.14,5,20.0,5,0.08974041879163805,0.06527064832407813,0.044131321782317316,0.10917030276692759,0.3674918648266686
0.14,6,20.0,5,0.08974041879163805,0.06527064832407813,0.044131321782317316,0.10917030276692759,0.3674918648266686
0.14,7,20.0,5,0.08974041879163805,0.06527064832407813,0.044131321782317316,0.10917030276692759,0.3674918648266686
0.14,8,20.0,5,0.08974041879163805,0.06527064832407813,0.044131321782317316,0.10917030276692759,0.3674918648266686
0.14,9,20.0,5,0.08974041879163805,0.06527064832407813,0.044131321782317316,0.10917030276692759,0.3674918648266686
0.15,0,20.0,5,0.0823366623276247,0.07496394322180318,0.0,0.07919177351384878,0.37374180565533177
0.15,1,20.0,5,0.0823366623276247,0.07496394322180318,0.0,0.07919177351384878,0.37374180565533177
0.15,2,20.0,5,0.0823366623276247,0.07496394322180318,0.0,0.07919177351384878,0.37374180565533177
0.15,3,20.0,5,0.0823366623276247,0.07496394322180318,0.0,0.07919177351384878,0.37374180565533177
0.15,4,20.0,5,0.0823366623276247,0.07496394322180318,0.0,0.07919177351384878,0.37374180565533177
0.15,5,20.0,5,0.0823366623276247,0.07496394322180318,0.0,0.07919177351384878,0.37374180565533177
0.15,6,20.0,5,0.0823366623276247,0.07496394322180318,0.0,0.07919177351384878,0.37374180565533177
0.15,7,20.0,5,0.0823366623276247,0.07496394322180318,0.0,0.07919177351384878,0.37374180565533177
0.15,8,20.0,5,0.0823366623276247,0.07496394322180318,0.0,0.07919177351384878,0.37374180565533177
0.15,9,20.0,5,0.0823366623276247,0.07496394322180318,0.0,0.07919177351384878,0.37374180565533177
0.16,0,20.0,5,0.058354280149091005,0.03792436815674496,0.073964385824199,0.1113866636616918,0.6828866772824391
0.16,1,20.0,5,0.058354280149091005,0.03792436815674496,0.073964385824199,0.1113866636616918,0.6828866772824391
0.16,2,20.0,5,0.058354280149091005,0.03792436815674496,0.073964385824199,0.1113866636616918,0.6828866772824391
0.16,3,20.0,5,0.058354280149091005,0.03792436815674496,0.073964385824199,0.1113866636616918,0.6828866772824391
0.16,4,20.0,5,0.058354280149091005,0.03792436815674496,0.073964385824199,0.1113866636616918,0.6828866772824391
0.16,5,20.0,5,0.058354280149091005,0.03792436815674496,0.073964385824199,0.1113866636616918,0.6828866772824391
0.16,6,20.0,5,0.058354280149091005,0.03792436815674496,0.073964385824199,0.1113866636616918,0.6828866772824391
0.16,7,20.0,5,0.058354280149091005,0.03792436815674496,0.073964385824199,0.1113866636616918,0.6828866772824391
0.16,8,20.0,5,0.058354280149091005,0.03792436815674496,0.073964385824199,0.1113866636616918,0.6828866772824391
0.16,9,20.0,5,0.058354280149091005,0.03792436815674496,0.073964385824199,0.1113866636616918,0.6828866772824391
0.17,0,20.0,5,0.06677300354921975,0.042916921136766886,0.07561918148399134,0.11853610262075823,0.6912285502073943
0.17,1,20.0,5,0.06677300354921975,0.042916921136766886,0.07561918148399134,0.11853610262075823,0.6912285502073943
0.17,2,20.0,5,0.06677300354921975,0.042916921136766886,0.07561918148399134,0.11853610262075823,0.6912285502073943
0.17,3,20.0,5,0.06677300354921975,0.042916921136766886,0.07561918148399134,0.11853610262075823,0.6912285502073943
0.17,4,20.0,5,0.06677300354921975,0.042916921136766886,0.07561918148399134,0.11853610262075823,0.6912285502073943
0.17,5,20.0,5,0.06677300354921975,0.042916921136766886,0.07561918148399134,0.11853610262075823,0.6912285502073943
0.17,6,20.0,5,0.07671723097157077,0.01346505694722996,0.04958599152436138,0.06661937027174382,0.381318418969413
0.17,7,20.0,5,0.07671723097157077,0.01346505694722996,0.04958599152436138,0.06661937027174382,0.381318418969413
0.17,8,20.0,5,0.07671723097157077,0.01346505694722996,0.04958599152436138,0.06661937027174382,0.381318418969413
0.17,9,20.0,5,0.07671723097157077,0.01346505694722996,0.04958599152436138,0.06661937027174382,0.381318418969413
0.18,0,20.0,5,0.15800338037728545,0.02385608241245287,0.0,0.02385608241245287,0.3912646631246477
0.18,1,20.0,5,0.15800338037728545,0.02385608241245287,0.0,0.02385608241245287,0.3912646631246477
0.18,2,20.0,5,0.15800338037728545,0.02385608241245287,0.0,0.02385608241245287,0.3912646631246477
0.18,3,20.0,5,0.15800338037728545,0.02385608241245287,0.0,0.02385608241245287,0.3912646631246477
0.18,4,20.0,5,0.15800338037728545,0.02385608241245287,0.0,0.02385608241245287,0.3912646631246477
0.18,5,20.0,5,0.15800338037728545,0.02385608241245287,0.0,0.02385608241245287,0.3912646631246477
0.18,6,20.0,5,0.15800338037728545,0.02385608241245287,0.0,0.02385608241245287,0.3912646631246477
0.18,7,20.0,5,0.15800338037728545,0.02385608241245287,0.0,0.02385608241245287,0.3912646631246477
0.18,8,20.0,5,0.15800338037728545,0.02385608241245287,0.0,0.02385608241245287,0.3912646631246477
0.18,9,20.0,5,0.15800338037728545,0.02385608241245287,0.0,0.02385608241245287,0.3912646631246477
0.19,0,20.0,5,0.03693214466519954,0.020429911992346048,0.0,0.017140879177913203,0.4140675390155664
0.19,1,20.0,5,0.03693214466519954,0.020429911992346048,0.0,0.017140879177913203,0.4140675390155664
0.19,2,20.0,5,0.1384101600656283,0.0,0.0765016301990652,0.0765016301990652,0.15574648971815705
0.19,3,20.0,5,0.1384101600656283,0.0,0.0765016301990652,0.0765016301990652,0.15574648971815705
0.19,4,20.0,5,0.1384101600656283,0.0,0.0765016301990652,0.0765016301990652,0.15574648971815705
0.19,5,20.0,5,0.1384101600656283,0.0,0.0765016301990652,0.0765016301990652,0.15574648971815705
0.19,6,20.0,5,0.1384101600656283,0.0,0.0765016301990652,0.0765016301990652,0.15574648971815705
0.19,7,20.0,5,0.1384101600656283,0.0,0.0765016301990652,0.0765016301990652,0.15574648971815705
0.19,8,20.0,5,0.1384101600656283,0.0,0.0765016301990652,0.0765016301990652,0.15574648971815705
0.19,9,20.0,5,0.1384101600656283,0.0,0.0765016301990652,0.0765016301990652,0.15574648971815705
0.2,0,20.0,5,0.14162234776755353,0.0,0.10766773188137851,0.10766773188137851,0.1607532277047955
0.2,1,20.0,5,0.14162234776755353,0.0,0.10766773188137851,0.10766773188137851,0.1607532277047955
0.2,2,20.0,5,0.14162234776755353,0.0,0.10766773188137851,0.10766773188137851,0.1607532277047955
0.2,3,20.0,5,0.14162234776755353,0.0,0.10766773188137851,0.10766773188137851,0.1607532277047955
0.2,4,20.0,5,0.14162234776755353,0.0,0.10766773188137851,0.10766773188137851,0.1607532277047955
0.2,5,20.0,5,0.14162234776755353,0.0,0.10766773188137851,0.10766773188137851,0.1607532277047955
0.2,6,20.0,5,0.14162234776755353,0.0,0.10766773188137851,0.10766773188137851,0.1607532277047955
0.2,7,20.0,5,0.14162234776755353,0.0,0.10766773188137851,0.10766773188137851,0.1607532277047955
0.2,8,20.0,5,0.054998589642629166,0.0,0.12190497962695418,0.12190497962695418,0.28535942262322583
0.2,9,20.0,5,0.054998589642629166,0.0,0.12190497962695418,0.12190497962695418,0.28535942262322583
0.21,0,20.0,5,0.11484663995743674,0.0,0.06332122292599508,0.06332122292599508,0.28537279533722637
0.21,1,20.0,5,0.11484663995743674,0.0,0.06332122292599508,0.06332122292599508,0.28537279533722637
0.21,2,20.0,5,0.11484663995743674,0.0,0.06332122292599508,0.06332122292599508,0.28537279533722637
0.21,3,20.0,5,0.11484663995743674,0.0,0.06332122292599508,0.06332122292599508,0.28537279533722637
0.21,4,20.0,5,0.11484663995743674,0.0,0.06332122292599508,0.06332122292599508,0.28537279533722637
0.21,5,20.0,5,0.11484663995743674,0.0,0.06332122292599508,0.06332122292599508,0.28537279533722637
0.21,6,20.0,5,0.11484663995743674,0.0,0.06332122292599508,0.06332122292599508,0.28537279533722637
0.21,7,20.0,5,0.11484663995743674,0.0,0.06332122292599508,0.06332122292599508,0.28537279533722637
0.21,8,20.0,5,0.11484663995743674,0.0,0.06332122292599508,0.06332122292599508,0.28537279533722637
0.21,9,20.0,5,0.11484663995743674,0.0,0.06332122292599508,0.06332122292599508,0.28537279533722637
0.22,0,20.0,5,0.03667308650819833,0.0,0.0665678921093116,0.0665678921093116,0.30118683072795865
0.22,1,20.0,5,0.03667308650819833,0.0,0.0665678921093116,0.0665678921093116,0.30118683072795865
0.22,2,20.0,5,0.03667308650819833,0.0,0.0665678921093116,0.0665678921093116,0.30118683072795865
0.22,3,20.0,5,0.03667308650819833,0.0,0.0665678921093116,0.0665678921093116,0.30118683072795865
0.22,4,20.0,5,0.049198496771519926,0.022617747641591152,0.008186818398477725,0.030669311143387074,0.7451383953442131
0.22,5,20.0,5,0.049198496771519926,0.022617747641591152,0.008186818398477725,0.030669311143387074,0.7451383953442131
0.22,6,20.0,5,0.049198496771519926,0.022617747641591152,0.008186818398477725,0.030669311143387074,0.7451383953442131
0.22,7,20.0,5,0.049198496771519926,0.022617747641591152,0.008186818398477725,0.030669311143387074,0.7451383953442131
0.22,8,20.0,5,0.049198496771519926,0.022617747641591152,0.008186818398477725,0.030669311143387074,0.7451383953442131
0.22,9,20.0,5,0.049198496771519926,0.022617747641591152,0.008186818398477725,0.030669311143387074,0.7451383953442131
0.23,0,20.0,5,0.05791656255328483,0.021435890462150775,0.01513274899058611,0.030483321273256554,0.7541793137053213
0.23,1,20.0,5,0.05791656255328483,0.021435890462150775,0.01513274899058611,0.030483321273256554,0.7541793137053213
0.23,2,20.0,5,0.05791656255328483,0.021435890462150775,0.01513274899058611,0.030483321273256554,0.7541793137053213
0.23,3,20.0,5,0.05791656255328483,0.021435890462150775,0.01513274899058611,0.030483321273256554,0.7541793137053213
0.23,4,20.0,5,0.05791656255328483,0.021435890462150775,0.01513274899058611,0.030483321273256554,0.7541793137053213
0.23,5,20.0,5,0.05791656255328483,0.021435890462150775,0.01513274899058611,0.030483321273256554,0.7541793137053213
0.23,6,20.0,5,0.05791656255328483,0.021435890462150775,0.01513274899058611,0.030483321273256554,0.7541793137053213
0.23,7,20.0,5,0.05791656255328483,0.021435890462150775,0.01513274899058611,0.030483321273256554,0.7541793137053213
0.23,8,20.0,5,0.05791656255328483,0.021435890462150775,0.01513274899058611,0.030483321273256554,0.7541793137053213
0.23,9,20.0,5,0.05791656255328483,0.021435890462150775,0.01513274899058611,0.030483321273256554,0.7541793137053213
0.24,0,20.0,5,0.04426007100819267,0.016486429433606162,0.0,0.0175525696968693,0.4525450859828811
0.24,1,20.0,5,0.04426007100819267,0.016486429433606162,0.0,0.0175525696968693,0.4525450859828811
0.24,2,20.0,5,0.04426007100819267,0.016486429433606162,0.0,0.0175525696968693,0.4525450859828811
0.24,3,20.0,5,0.04426007100819267,0.016486429433606162,0.0,0.0175525696968693,0.4525450859828811
0.24,4,20.0,5,0.04426007100819267,0.016486429433606162,0.0,0.0175525696968693,0.4525450859828811
0.24,5,20.0,5,0.04426007100819267,0.016486429433606162,0.0,0.0175525696968693,0.4525450859828811
0.24,6,20.0,5,0.04426007100819267,0.016486429433606162,0.0,0.0175525696968693,0.4525450859828811
0.24,7,20.0,5,0.04426007100819267,0.016486429433606162,0.0,0.0175525696968693,0.4525450859828811
0.24,8,20.0,5,0.04426007100819267,0.016486429433606162,0.0,0.0175525696968693,0.4525450859828811
0.24,9,20.0,5,0.04426007100819267,0.016486429433606162,0.0,0.0175525696968693,0.4525450859828811
0.25,0,20.0,5,0.08288262430380022,0.010984989674473023,0.0,0.011219572002562076,0.45925494538885814
0.25,1,20.0,5,0.08288262430380022,0.010984989674473023,0.0,0.011219572002562076,0.45925494538885814
0.25,2,20.0,5,0.08288262430380022,0.010984989674473023,0.0,0.011219572002562076,0.45925494538885814
0.25,3,20.0,5,0.08288262430380022,0.010984989674473023,0.0,0.011219572002562076,0.45925494538885814
0.25,4,20.0,5,0.08288262430380022,0.010984989674473023,0.0,0.011219572002562076,0.45925494538885814
0.25,5,20.0,5,0.08288262430380022,0.010984989674473023,0.0,0.011219572002562076,0.45925494538885814
0.25,6,20.0,5,0.07076725634507716,0.026418882784380576,0.112323657392854,0.13521878915945096,0.6398751892805319
0.25,7,20.0,5,0.07076725634507716,0.026418882784380576,0.112323657392854,0.13521878915945096,0.6398751892805319
0.25,8,20.0,5,0.07076725634507716,0.026418882784380576,0.112323657392854,0.13521878915945096,0.6398751892805319
0.25,9,20.0,5,0.07076725634507716,0.026418882784380576,0.112323657392854,0.13521878915945096,0.6398751892805319
0.26,0,20.0,5,0.07691645890835401,0.03786888228388716,0.06563770967180861,0.11040897378592804,0.651483228819915
0.26,1,20.0,5,0.07691645890835401,0.03786888228388716,0.06563770967180861,0.11040897378592804,0.651483228819915
0.26,2,20.0,5,0.07691645890835401,0.03786888228388716,0.06563770967180861,0.11040897378592804,0.651483228819915
0.26,3,20.0,5,0.07691645890835401,0.03786888228388716,0.06563770967180861,0.11040897378592804,0.651483228819915
0.26,4,20.0,5,0.07691645890835401,0.03786888228388716,0.06563770967180861,0.11040897378592804,0.651483228819915
0.26,5,20.0,5,0.07691645890835401,0.03786888228388716,0.06563770967180861,0.11040897378592804,0.651483228819915
0.26,6,20.0,5,0.07691645890835401,0.03786888228388716,0.06563770967180861,0.11040897378592804,0.651483228819915
0.26,7,20.0,5,0.07691645890835401,0.03786888228388716,0.06563770967180861,0.11040897378592804,0.651483228819915
0.26,8,20.0,5,0.07691645890835401,0.03786888228388716,0.06563770967180861,0.11040897378592804,0.651483228819915
0.26,9,20.0,5,0.07691645890835401,0.03786888228388716,0.06563770967180861,0.11040897378592804,0.651483228819915
0.27,0,20.0,5,0.10632162398473641,0.045843915192418566,0.08438518992476321,0.13371525985863505,0.6579765156718655
0.27,1,20.0,5,0.10632162398473641,0.045843915192418566,0.08438518992476321,0.13371525985863505,0.6579765156718655
0.27,2,20.0,5,0.07086472620964415,0.0011824252149021277,0.0,0.0011824252149021277,0.2884004558232576
0.27,3,20.0,5,0.07086472620964415,0.0011824252149021277,0.0,0.0011824252149021277,0.2884004558232576
0.27,4,20.0,5,0.07086472620964415,0.0011824252149021277,0.0,0.0011824252149021277,0.2884004558232576
0.27,5,20.0,5,0.07086472620964415,0.0011824252149021277,0.0,0.0011824252149021277,0.2884004558232576
0.27,6,20.0,5,0.07086472620964415,0.0011824252149021277,0.0,0.0011824252149021277,0.2884004558232576
0.27,7,20.0,5,0.07086472620964415,0.0011824252149021277,0.0,0.0011824252149021277,0.2884004558232576
0.27,8,20.0,5,0.07086472620964415,0.0011824252149021277,0.0,0.0011824252149021277,0.2884004558232576
0.27,9,20.0,5,0.07086472620964415,0.0011824252149021277,0.0,0.0011824252149021277,0.2884004558232576
0.28,0,20.0,5,0.10998583657266296,0.004584424327884224,0.0,0.004584424327884224,0.28689191604000225
0.28,1,20.0,5,0.10998583657266296,0.004584424327884224,0.0,0.004584424327884224,0.28689191604000225
0.28,2,20.0,5,0.10998583657266296,0.004584424327884224,0.0,0.004584424327884224,0.28689191604000225
0.28,3,20.0,5,0.10998583657266296,0.004584424327884224,0.0,0.004584424327884224,0.28689191604000225
0.28,4,20.0,5,0.10998583657266296,0.004584424327884224,0.0,0.004584424327884224,0.28689191604000225
0.28,5,20.0,5,0.10998583657266296,0.004584424327884224,0.0,0.004584424327884224,0.28689191604000225
0.28,6,20.0,5,0.10998583657266296,0.004584424327884224,0.0,0.004584424327884224,0.28689191604000225
0.28,7,20.0,5,0.10998583657266296,0.004584424327884224,0.0,0.004584424327884224,0.28689191604000225
0.28,8,20.0,5,0.10370931182422409,0.0,0.0547444689628876,0.0547444689628876,0.576286583164315
0.28,9,20.0,5,0.10370931182422409,0.0,0.0547444689628876,0.0547444689628876,0.576286583164315
0.29,0,20.0,5,0.06062670949860026,0.0,0.04865863307027236,0.04865863307027236,0.5877869281034139
0.29,1,20.0,5,0.06062670949860026,0.0,0.04865863307027236,0.04865863307027236,0.5877869281034139
0.29,2,20.0,5,0.06062670949860026,0.0,0.04865863307027236,0.04865863307027236,0.5877869281034139
0.29,3,20.0,5,0.06062670949860026,0.0,0.04865863307027236,0.04865863307027236,0.5877869281034139
0.29,4,20.0,5,0.06062670949860026,0.0,0.04865863307027236,0.04865863307027236,0.5877869281034139
0.29,5,20.0,5,0.06062670949860026,0.0,0.04865863307027236,0.04865863307027236,0.5877869281034139
0.29,6,20.0,5,0.06062670949860026,0.0,0.04865863307027236,0.04865863307027236,0.5877869281034139
0.29,7,20.0,5,0.06062670949860026,0.0,0.04865863307027236,0.04865863307027236,0.5877869281034139
0.29,8,20.0,5,0.06062670949860026,0.0,0.04865863307027236,0.04865863307027236,0.5877869281034139
0.29,9,20.0,5,0.06062670949860026,0.0,0.04865863307027236,0.04865863307027236,0.5877869281034139
0.3,0,20.0,5,0.07182196988588324,0.0,0.0645171946641565,0.0645171946641565,0.5915574278371544
0.3,1,20.0,5,0.07182196988588324,0.0,0.0645171946641565,0.0645171946641565,0.5915574278371544
0.3,2,20.0,5,0.07182196988588324,0.0,0.0645171946641565,0.0645171946641565,0.5915574278371544
0.3,3,20.0,5,0.07182196988588324,0.0,0.0645171946641565,0.0645171946641565,0.5915574278371544
0.3,4,20.0,5,0.07687065711722786,0.04021496466610366,0.03657321032111129,0.07784442406090228,0.6472205650749296
0.3,5,20.0,5,0.07687065711722786,0.04021496466610366,0.03657321032111129,0.07784442406090228,0.6472205650749296
0.3,6,20.0,5,0.07687065711722786,0.04021496466610366,0.03657321032111129,0.07784442406090228,0.6472205650749296
0.3,7,20.0,5,0.07687065711722786,0.04021496466610366,0.03657321032111129,0.07784442406090228,0.6472205650749296
0.3,8,20.0,5,0.07687065711722786,0.04021496466610366,0.03657321032111129,0.07784442406090228,0.6472205650749296
0.3,9,20.0,5,0.07687065711722786,0.04021496466610366,0.03657321032111129,0.07784442406090228,0.6472205650749296
0.0,0,20.0,10,0.0,0.0,2.0306758662988424e-05,2.0306758662988424e-05,0.0465498786357068
0.0,1,20.0,10,0.0,0.0,2.0306758662988424e-05,2.0306758662988424e-05,0.0465498786357068
0.0,2,20.0,10,0.0,0.0,2.0306758662988424e-05,2.0306758662988424e-05,0.0465498786357068
0.0,3,20.0,10,0.0,0.0,2.0306758662988424e-05,2.0306758662988424e-05,0.0465498786357068
0.0,4,20.0,10,0.0,0.0,2.0306758662988424e-05,2.0306758662988424e-05,0.0465498786357068
0.0,5,20.0,10,0.0,0.0,2.0306758662988424e-05,2.0306758662988424e-05,0.0465498786357068
0.0,6,20.0,10,0.0,0.0,2.0306758662988424e-05,2.0306758662988424e-05,0.0465498786357068
0.0,7,20.0,10,0.0,0.0,2.0306758662988424e-05,2.0306758662988424e-05,0.0465498786357068
0.0,8,20.0,10,0.0,0.0,2.0306758662988424e-05,2.0306758662988424e-05,0.0465498786357068
0.0,9,20.0,10,0.0,0.0,2.0306758662988424e-05,2.0306758662988424e-05,0.0465498786357068
0.01,0,20.0,10,0.04176275365753721,0.0,0.0,0.0,0.12305848099777067
0.01,1,20.0,10,0.04176275365753721,0.0,0.0,0.0,0.12305848099777067
0.01,2,20.0,10,0.04176275365753721,0.0,0.0,0.0,0.12305848099777067
0.01,3,20.0,10,0.04176275365753721,0.0,0.0,0.0,0.12305848099777067
0.01,4,20.0,10,0.04176275365753721,0.0,0.0,0.0,0.12305848099777067
0.01,5,20.0,10,0.04176275365753721,0.0,0.0,0.0,0.12305848099777067
0.01,6,20.0,10,0.11800840123312005,0.0,0.08386454530929587,0.08386454530929587,0.12351523796897239
0.01,7,20.0,10,0.11800840123312005,0.0,0.08386454530929587,0.08386454530929587,0.12351523796897239
0.01,8,20.0,10,0.11800840123312005,0.0,0.08386454530929587,0.08386454530929587,0.12351523796897239
0.01,9,20.0,10,0.11800840123312005,0.0,0.08386454530929587,0.08386454530929587,0.12351523796897239
0.02,0,20.0,10,0.018627755123338564,0.0,0.22813271438871782,0.22813271438871782,0.21936174802331862
0.02,1,20.0,10,0.018627755123338564,0.0,0.22813271438871782,0.22813271438871782,0.21936174802331862
0.02,2,20.0,10,0.018627755123338564,0.0,0.22813271438871782,0.22813271438871782,0.21936174802331862
0.02,3,20.0,10,0.018627755123338564,0.0,0.22813271438871782,0.22813271438871782,0.21936174802331862
0.02,4,20.0,10,0.018627755123338564,0.0,0.22813271438871782,0.22813271438871782,0.21936174802331862
0.02,5,20.0,10,0.018627755123338564,0.0,0.22813271438871782,0.22813271438871782,0.21936174802331862
0.02,6,20.0,10,0.018627755123338564,0.0,0.22813271438871782,0.22813271438871782,0.21936174802331862
0.02,7,20.0,10,0.018627755123338564,0.0,0.22813271438871782,0.22813271438871782,0.21936174802331862
0.02,8,20.0,10,0.018627755123338564,0.0,0.22813271438871782,0.22813271438871782,0.21936174802331862
