alpha,run,te_delta,substrate_robustness,polarization_mean,variant_te_deltas
0.9,4,0.8116568269796112,0.9996674601365413,0.2503978397559265,"[np.float64(0.8114713308836763), np.float64(0.8109254702528483), np.float64(0.8114042107957906)]"
0.9,5,0.8116568269796112,0.9996674601365413,0.2503978397559265,"[np.float64(0.8114713308836763), np.float64(0.8109254702528483), np.float64(0.8114042107957906)]"
0.9,6,0.8115404287168894,0.9996835537691794,0.16461666493035196,"[np.float64(0.8110490245783153), np.float64(0.8110758399444684), np.float64(0.811606435169866)]"
0.9,7,0.8115404287168894,0.9996835537691794,0.16461666493035196,"[np.float64(0.8110490245783153), np.float64(0.8110758399444684), np.float64(0.811606435169866)]"
0.9,8,0.8115404287168894,0.9996835537691794,0.16461666493035196,"[np.float64(0.8110490245783153), np.float64(0.8110758399444684), np.float64(0.811606435169866)]"
0.9,9,0.8115404287168894,0.9996835537691794,0.16461666493035196,"[np.float64(0.8110490245783153), np.float64(0.8110758399444684), np.float64(0.811606435169866)]"
1.0,0,0.8115746795864452,0.9997686195713971,0.15765608895471087,"[np.float64(0.811167383087942), np.float64(0.811262521035939), np.float64(0.8115935587869554)]"
1.0,1,0.8115746795864452,0.9997686195713971,0.15765608895471087,"[np.float64(0.811167383087942), np.float64(0.811262521035939), np.float64(0.8115935587869554)]"
1.0,2,0.8115746795864452,0.9997686195713971,0.15765608895471087,"[np.float64(0.811167383087942), np.float64(0.811262521035939), np.float64(0.8115935587869554)]"
1.0,3,0.8115746795864452,0.9997686195713971,0.15765608895471087,"[np.float64(0.811167383087942), np.float64(0.811262521035939), np.float64(0.8115935587869554)]"
1.0,4,0.8116927705007416,0.9997486451342574,0.22670389700748084,"[np.float64(0.8115570325830027), np.float64(0.8114471819696698), np.float64(0.8111396146864039)]"
1.0,5,0.8116927705007416,0.9997486451342574,0.22670389700748084,"[np.float64(0.8115570325830027), np.float64(0.8114471819696698), np.float64(0.8111396146864039)]"
1.0,6,0.8116927705007416,0.9997486451342574,0.22670389700748084,"[np.float64(0.8115570325830027), np.float64(0.8114471819696698), np.float64(0.8111396146864039)]"
1.0,7,0.8116927705007416,0.9997486451342574,0.22670389700748084,"[np.float64(0.8115570325830027), np.float64(0.8114471819696698), np.float64(0.8111396146864039)]"
1.0,8,0.8116927705007416,0.9997486451342574,0.22670389700748084,"[np.float64(0.8115570325830027), np.float64(0.8114471819696698), np.float64(0.8111396146864039)]"
1.0,9,0.8116927705007416,0.9997486451342574,0.22670389700748084,"[np.float64(0.8115570325830027), np.float64(0.8114471819696698), np.float64(0.8111396146864039)]"
1.1,0,0.8117008149105401,0.9997939337495887,0.22960602074508418,"[np.float64(0.8115556907171542), np.float64(0.8114787977139936), np.float64(0.8112389636793598)]"
1.1,1,0.8117008149105401,0.9997939337495887,0.22960602074508418,"[np.float64(0.8115556907171542), np.float64(0.8114787977139936), np.float64(0.8112389636793598)]"
1.1,2,0.8114066804564934,0.9996409491145176,0.3166666263833138,"[np.float64(0.8109606130040449), np.float64(0.8117493158373619), np.float64(0.8111837711603854)]"
1.1,3,0.8114066804564934,0.9996409491145176,0.3166666263833138,"[np.float64(0.8109606130040449), np.float64(0.8117493158373619), np.float64(0.8111837711603854)]"
